Group	Bin
WIS	50
WIS	62
WIS	29
WIS	62
WIS	62
WIS	0
WIS	105
WIS	93
WIS	62
WIS	105
WIS	62
WIS	24
WIS	61
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	63
WIS	90
WIS	62
WIS	62
WIS	25
WIS	0
WIS	62
WIS	88
WIS	62
WIS	62
WIS	67
WIS	62
WIS	62
WIS	1
WIS	62
WIS	17
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	72
WIS	62
WIS	62
WIS	62
WIS	121
WIS	62
WIS	109
WIS	1
WIS	62
WIS	62
WIS	106
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	110
WIS	62
WIS	38
WIS	62
WIS	34
WIS	62
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	8
WIS	29
WIS	112
WIS	0
WIS	63
WIS	118
WIS	62
WIS	112
WIS	62
WIS	95
WIS	61
WIS	62
WIS	62
WIS	62
WIS	95
WIS	58
WIS	9
WIS	93
WIS	57
WIS	62
WIS	62
WIS	49
WIS	62
WIS	62
WIS	4
WIS	62
WIS	62
WIS	43
WIS	62
WIS	1
WIS	62
WIS	72
WIS	61
WIS	62
WIS	62
WIS	0
WIS	98
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	1
WIS	62
WIS	37
WIS	85
WIS	48
WIS	61
WIS	62
WIS	62
WIS	6
WIS	73
WIS	114
WIS	0
WIS	62
WIS	62
WIS	62
WIS	100
WIS	62
WIS	9
WIS	62
WIS	19
WIS	62
WIS	63
WIS	61
WIS	62
WIS	26
WIS	34
WIS	62
WIS	62
WIS	37
WIS	62
WIS	112
WIS	68
WIS	35
WIS	33
WIS	121
WIS	62
WIS	121
WIS	62
WIS	20
WIS	0
WIS	62
WIS	50
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	29
WIS	33
WIS	62
WIS	122
WIS	61
WIS	62
WIS	111
WIS	62
WIS	62
WIS	52
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	86
WIS	62
WIS	63
WIS	51
WIS	61
WIS	124
WIS	62
WIS	62
WIS	62
WIS	110
WIS	62
WIS	62
WIS	100
WIS	18
WIS	62
WIS	98
WIS	62
WIS	86
WIS	65
WIS	62
WIS	62
WIS	62
WIS	97
WIS	87
WIS	62
WIS	59
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	1
WIS	62
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	32
WIS	77
WIS	62
WIS	102
WIS	62
WIS	62
WIS	62
WIS	62
WIS	16
WIS	62
WIS	29
WIS	62
WIS	16
WIS	62
WIS	42
WIS	62
WIS	104
WIS	124
WIS	62
WIS	47
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	28
WIS	62
WIS	9
WIS	62
WIS	62
WIS	62
WIS	124
WIS	55
WIS	62
WIS	54
WIS	62
WIS	124
WIS	62
WIS	62
WIS	77
WIS	63
WIS	33
WIS	113
WIS	63
WIS	61
WIS	120
WIS	62
WIS	11
WIS	62
WIS	62
WIS	124
WIS	6
WIS	62
WIS	2
WIS	91
WIS	62
WIS	39
WIS	62
WIS	62
WIS	62
WIS	7
WIS	58
WIS	55
WIS	13
WIS	62
WIS	62
WIS	62
WIS	65
WIS	57
WIS	0
WIS	86
WIS	62
WIS	62
WIS	50
WIS	62
WIS	123
WIS	62
WIS	62
WIS	23
WIS	62
WIS	102
WIS	62
WIS	62
WIS	20
WIS	49
WIS	52
WIS	62
WIS	11
WIS	62
WIS	62
WIS	62
WIS	62
WIS	105
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	27
WIS	121
WIS	62
WIS	109
WIS	107
WIS	95
WIS	62
WIS	62
WIS	0
WIS	62
WIS	62
WIS	62
WIS	121
WIS	62
WIS	62
WIS	62
WIS	1
WIS	62
WIS	62
WIS	124
WIS	62
WIS	70
WIS	62
WIS	27
WIS	11
WIS	62
WIS	52
WIS	62
WIS	62
WIS	83
WIS	59
WIS	12
WIS	104
WIS	62
WIS	43
WIS	34
WIS	62
WIS	34
WIS	62
WIS	62
WIS	124
WIS	0
WIS	78
WIS	35
WIS	98
WIS	64
WIS	90
WIS	84
WIS	55
WIS	11
WIS	62
WIS	62
WIS	62
WIS	62
WIS	94
WIS	62
WIS	62
WIS	62
WIS	124
WIS	62
WIS	62
WIS	18
WIS	121
WIS	0
WIS	88
WIS	62
WIS	61
WIS	1
WIS	62
WIS	62
WIS	15
WIS	116
WIS	99
WIS	39
WIS	61
WIS	67
WIS	62
WIS	62
WIS	62
WIS	62
WIS	111
WIS	62
WIS	62
WIS	0
WIS	76
WIS	4
WIS	66
WIS	62
WIS	124
WIS	0
WIS	38
WIS	80
WIS	12
WIS	56
WIS	95
WIS	10
WIS	52
WIS	62
WIS	62
WIS	62
WIS	62
WIS	19
WIS	62
WIS	88
WIS	42
WIS	35
WIS	119
WIS	92
WIS	59
WIS	37
WIS	98
WIS	62
WIS	34
WIS	65
WIS	59
WIS	61
WIS	19
WIS	0
WIS	70
WIS	29
WIS	62
WIS	62
WIS	62
WIS	62
WIS	68
WIS	62
WIS	62
WIS	62
WIS	51
WIS	84
WIS	112
WIS	62
WIS	62
WIS	62
WIS	89
WIS	62
WIS	62
WIS	62
WIS	37
WIS	25
WIS	62
WIS	71
WIS	119
WIS	61
WIS	117
WIS	67
WIS	13
WIS	70
WIS	121
WIS	62
WIS	105
WIS	62
WIS	62
WIS	74
WIS	62
WIS	124
WIS	1
WIS	59
WIS	62
WIS	62
WIS	62
WIS	102
WIS	42
WIS	62
WIS	26
WIS	62
WIS	62
WIS	62
WIS	110
WIS	28
WIS	80
WIS	62
WIS	114
WIS	62
WIS	62
WIS	62
WIS	62
WIS	110
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	14
WIS	62
WIS	32
WIS	62
WIS	117
WIS	62
WIS	17
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	111
WIS	62
WIS	64
WIS	59
WIS	62
WIS	62
WIS	62
WIS	62
WIS	111
WIS	62
WIS	1
WIS	62
WIS	62
WIS	91
WIS	18
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	90
WIS	62
WIS	62
WIS	65
WIS	105
WIS	62
WIS	62
WIS	62
WIS	68
WIS	62
WIS	62
WIS	120
WIS	62
WIS	64
WIS	61
WIS	62
WIS	62
WIS	62
WIS	0
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	115
WIS	62
WIS	34
WIS	25
WIS	62
WIS	62
WIS	55
WIS	29
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	108
WIS	62
WIS	77
WIS	124
WIS	62
WIS	13
WIS	56
WIS	40
WIS	119
WIS	62
WIS	33
WIS	62
WIS	62
WIS	120
WIS	35
WIS	62
WIS	9
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	2
WIS	62
WIS	18
WIS	62
WIS	62
WIS	62
WIS	62
WIS	63
WIS	74
WIS	62
WIS	62
WIS	111
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	101
WIS	96
WIS	62
WIS	63
WIS	61
WIS	62
WIS	101
WIS	4
WIS	62
WIS	25
WIS	62
WIS	49
WIS	62
WIS	117
WIS	62
WIS	57
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	90
WIS	57
WIS	62
WIS	62
WIS	62
WIS	95
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	32
WIS	62
WIS	78
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	0
WIS	113
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	60
WIS	62
WIS	62
WIS	62
WIS	30
WIS	62
WIS	62
WIS	62
WIS	96
WIS	62
WIS	62
WIS	62
WIS	62
WIS	34
WIS	80
WIS	62
WIS	62
WIS	59
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	46
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	82
WIS	62
WIS	124
WIS	62
WIS	62
WIS	65
WIS	59
WIS	68
WIS	63
WIS	20
WIS	62
WIS	63
WIS	46
WIS	62
WIS	62
WIS	62
WIS	123
WIS	62
WIS	120
WIS	81
WIS	34
WIS	62
WIS	1
WIS	61
WIS	106
WIS	54
WIS	62
WIS	0
WIS	86
WIS	59
WIS	15
WIS	62
WIS	124
WIS	1
WIS	61
WIS	0
WIS	0
WIS	0
WIS	0
WIS	81
WIS	43
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	54
WIS	62
WIS	73
WIS	62
WIS	62
WIS	62
WIS	62
WIS	71
WIS	39
WIS	62
WIS	21
WIS	62
WIS	62
WIS	55
WIS	109
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	101
WIS	70
WIS	58
WIS	62
WIS	13
WIS	105
WIS	41
WIS	0
WIS	62
WIS	124
WIS	62
WIS	124
WIS	5
WIS	62
WIS	62
WIS	62
WIS	62
WIS	114
WIS	62
WIS	62
WIS	62
WIS	18
WIS	62
WIS	62
WIS	62
WIS	62
WIS	119
WIS	62
WIS	62
WIS	62
WIS	49
WIS	75
WIS	21
WIS	69
WIS	101
WIS	5
WIS	62
WIS	43
WIS	118
WIS	45
WIS	62
WIS	62
WIS	62
WIS	21
WIS	62
WIS	62
WIS	61
WIS	1
WIS	120
WIS	64
WIS	124
WIS	121
WIS	62
WIS	34
WIS	62
WIS	34
WIS	83
WIS	54
WIS	62
WIS	38
WIS	63
WIS	62
WIS	54
WIS	55
WIS	7
WIS	124
WIS	61
WIS	20
WIS	24
WIS	62
WIS	107
WIS	62
WIS	62
WIS	62
WIS	62
WIS	15
WIS	21
WIS	122
WIS	116
WIS	84
WIS	105
WIS	62
WIS	62
WIS	62
WIS	124
WIS	8
WIS	62
WIS	124
WIS	60
WIS	62
WIS	62
WIS	102
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	59
WIS	62
WIS	62
WIS	66
WIS	62
WIS	0
WIS	103
WIS	62
WIS	8
WIS	62
WIS	67
WIS	70
WIS	56
WIS	62
WIS	38
WIS	84
WIS	9
WIS	62
WIS	7
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	49
WIS	62
WIS	67
WIS	5
WIS	62
WIS	123
WIS	65
WIS	63
WIS	61
WIS	31
WIS	0
WIS	62
WIS	2
WIS	3
WIS	62
WIS	62
WIS	62
WIS	71
WIS	62
WIS	62
WIS	23
WIS	42
WIS	62
WIS	0
WIS	62
WIS	62
WIS	55
WIS	62
WIS	82
WIS	62
WIS	62
WIS	96
WIS	78
WIS	62
WIS	62
WIS	62
WIS	62
WIS	114
WIS	60
WIS	62
WIS	62
WIS	124
WIS	85
WIS	62
WIS	68
WIS	62
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	63
WIS	124
WIS	62
WIS	70
WIS	117
WIS	59
WIS	12
WIS	67
WIS	62
WIS	62
WIS	122
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	0
WIS	62
WIS	30
WIS	65
WIS	64
WIS	69
WIS	62
WIS	56
WIS	62
WIS	62
WIS	123
WIS	5
WIS	62
WIS	62
WIS	62
WIS	62
WIS	22
WIS	62
WIS	62
WIS	88
WIS	62
WIS	0
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	27
WIS	0
WIS	62
WIS	62
WIS	62
WIS	65
WIS	14
WIS	62
WIS	0
WIS	63
WIS	26
WIS	90
WIS	65
WIS	1
WIS	123
WIS	62
WIS	63
WIS	109
WIS	117
WIS	62
WIS	62
WIS	62
WIS	29
WIS	48
WIS	65
WIS	10
WIS	0
WIS	62
WIS	66
WIS	37
WIS	25
WIS	4
WIS	97
WIS	62
WIS	62
WIS	62
WIS	62
WIS	69
WIS	113
WIS	0
WIS	40
WIS	73
WIS	49
WIS	62
WIS	62
WIS	0
WIS	62
WIS	62
WIS	87
WIS	62
WIS	85
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	92
WIS	62
WIS	62
WIS	62
WIS	13
WIS	62
WIS	62
WIS	10
WIS	62
WIS	62
WIS	62
WIS	29
WIS	98
WIS	62
WIS	62
WIS	62
WIS	104
WIS	62
WIS	11
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	4
WIS	62
WIS	7
WIS	2
WIS	62
WIS	99
WIS	62
WIS	5
WIS	73
WIS	62
WIS	62
WIS	62
WIS	9
WIS	62
WIS	119
WIS	62
WIS	113
WIS	66
WIS	117
WIS	61
WIS	62
WIS	113
WIS	62
WIS	3
WIS	62
WIS	64
WIS	41
WIS	62
WIS	40
WIS	62
WIS	103
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	44
WIS	64
WIS	14
WIS	34
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	63
WIS	57
WIS	0
WIS	62
WIS	113
WIS	62
WIS	33
WIS	62
WIS	62
WIS	62
WIS	62
WIS	66
WIS	54
WIS	62
WIS	62
WIS	27
WIS	80
WIS	62
WIS	105
WIS	62
WIS	63
WIS	6
WIS	68
WIS	62
WIS	36
WIS	68
WIS	78
WIS	67
WIS	62
WIS	62
WIS	72
WIS	116
WIS	62
WIS	47
WIS	62
WIS	0
WIS	62
WIS	22
WIS	94
WIS	62
WIS	10
WIS	66
WIS	62
WIS	24
WIS	104
WIS	62
WIS	105
WIS	78
WIS	62
WIS	78
WIS	58
WIS	88
WIS	62
WIS	62
WIS	62
WIS	0
WIS	62
WIS	3
WIS	23
WIS	62
WIS	62
WIS	30
WIS	61
WIS	78
WIS	62
WIS	21
WIS	62
WIS	26
WIS	124
WIS	62
WIS	13
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	16
WIS	62
WIS	0
WIS	62
WIS	62
WIS	62
WIS	1
WIS	64
WIS	76
WIS	62
WIS	9
WIS	67
WIS	2
WIS	65
WIS	60
WIS	49
WIS	92
WIS	48
WIS	109
WIS	62
WIS	123
WIS	62
WIS	2
WIS	62
WIS	24
WIS	122
WIS	63
WIS	58
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	35
WIS	52
WIS	43
WIS	62
WIS	25
WIS	105
WIS	59
WIS	62
WIS	62
WIS	62
WIS	63
WIS	67
WIS	53
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	3
WIS	107
WIS	62
WIS	62
WIS	62
WIS	29
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	8
WIS	62
WIS	62
WIS	119
WIS	62
WIS	62
WIS	62
WIS	44
WIS	62
WIS	62
WIS	68
WIS	64
WIS	94
WIS	62
WIS	62
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	123
WIS	62
WIS	101
WIS	62
WIS	67
WIS	2
WIS	62
WIS	62
WIS	62
WIS	0
WIS	62
WIS	118
WIS	62
WIS	110
WIS	11
WIS	56
WIS	61
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	2
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	26
WIS	62
WIS	47
WIS	62
WIS	25
WIS	62
WIS	122
WIS	62
WIS	62
WIS	96
WIS	62
WIS	114
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	0
WIS	0
WIS	0
WIS	62
WIS	117
WIS	62
WIS	62
WIS	3
WIS	62
WIS	30
WIS	62
WIS	101
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	36
WIS	115
WIS	20
WIS	109
WIS	63
WIS	62
WIS	62
WIS	5
WIS	62
WIS	122
WIS	34
WIS	43
WIS	13
WIS	89
WIS	31
WIS	60
WIS	88
WIS	63
WIS	59
WIS	62
WIS	118
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	1
WIS	113
WIS	62
WIS	62
WIS	62
WIS	62
WIS	108
WIS	36
WIS	62
WIS	18
WIS	62
WIS	62
WIS	62
WIS	62
WIS	57
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	32
WIS	10
WIS	46
WIS	62
WIS	12
WIS	62
WIS	105
WIS	87
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	14
WIS	32
WIS	22
WIS	62
WIS	40
WIS	62
WIS	62
WIS	45
WIS	11
WIS	6
WIS	67
WIS	87
WIS	83
WIS	62
WIS	34
WIS	78
WIS	62
WIS	62
WIS	62
WIS	118
WIS	106
WIS	62
WIS	12
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	63
WIS	30
WIS	62
WIS	51
WIS	17
WIS	20
WIS	62
WIS	0
WIS	59
WIS	55
WIS	0
WIS	22
WIS	0
WIS	62
WIS	24
WIS	57
WIS	62
WIS	62
WIS	62
WIS	29
WIS	62
WIS	62
WIS	62
WIS	114
WIS	0
WIS	14
WIS	0
WIS	5
WIS	0
WIS	99
WIS	62
WIS	31
WIS	114
WIS	62
WIS	13
WIS	62
WIS	62
WIS	0
WIS	62
WIS	62
WIS	22
WIS	62
WIS	34
WIS	62
WIS	25
WIS	57
WIS	123
WIS	75
WIS	112
WIS	9
WIS	8
WIS	62
WIS	12
WIS	113
WIS	122
WIS	0
WIS	0
WIS	0
WIS	0
WIS	19
WIS	109
WIS	62
WIS	62
WIS	62
WIS	107
WIS	64
WIS	121
WIS	71
WIS	40
WIS	62
WIS	50
WIS	33
WIS	101
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	13
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	25
WIS	37
WIS	124
WIS	62
WIS	105
WIS	62
WIS	62
WIS	62
WIS	111
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	62
WIS	120
WIS	62
WIS	110
WIS	63
WIS	62
WIS	62
WIS	121
WIS	51
WIS	22
WIS	70
WIS	120
WIS	62
WIS	62
WIS	12
WIS	19
WIS	62
WIS	62
WIS	62
WIS	62
WIS	84
WIS	103
WIS	62
WIS	51
WIS	62
WIS	62
WIS	6
WIS	62
WIS	121
WIS	62
WIS	62
WIS	62
WIS	95
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	39
WIS	62
WIS	62
WIS	62
WIS	62
WIS	20
WIS	62
WIS	0
WIS	124
WIS	62
WIS	62
WIS	113
WIS	62
WIS	122
WIS	62
WIS	62
WIS	31
WIS	62
WIS	7
WIS	77
WIS	62
WIS	0
WIS	32
WIS	9
WIS	62
WIS	62
WIS	123
WIS	62
WIS	62
WIS	109
WIS	62
WIS	62
WIS	63
WIS	54
WIS	62
WIS	62
WIS	94
WIS	60
WIS	62
WIS	83
WIS	124
WIS	74
WIS	57
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	96
WIS	116
WIS	62
WIS	62
WIS	98
WIS	5
WIS	62
WIS	62
WIS	9
WIS	62
WIS	64
WIS	62
WIS	107
WIS	86
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	7
WIS	62
WIS	20
WIS	62
WIS	111
WIS	62
WIS	67
WIS	0
WIS	87
WIS	61
WIS	62
WIS	123
WIS	62
WIS	62
WIS	0
WIS	62
WIS	67
WIS	1
WIS	69
WIS	17
WIS	61
WIS	62
WIS	74
WIS	97
WIS	62
WIS	15
WIS	62
WIS	123
WIS	9
WIS	62
WIS	8
WIS	62
WIS	43
WIS	62
WIS	105
WIS	11
WIS	118
WIS	0
WIS	124
WIS	62
WIS	62
WIS	62
WIS	62
WIS	63
WIS	97
WIS	62
WIS	62
WIS	110
WIS	25
WIS	62
WIS	25
WIS	84
WIS	14
WIS	102
WIS	123
WIS	62
WIS	62
WIS	67
WIS	53
WIS	62
WIS	0
WIS	115
WIS	114
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	62
WIS	58
WIS	21
WIS	62
WIS	112
WIS	62
WIS	15
WIS	61
WIS	62
WIS	62
WIS	62
WIS	0
WIS	67
WIS	53
WIS	60
WIS	62
WIS	62
WIS	0
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	121
WIS	62
WIS	62
WIS	62
WIS	62
WIS	101
WIS	91
WIS	62
WIS	15
WIS	62
WIS	48
WIS	68
WIS	62
WIS	35
WIS	62
WIS	0
WIS	49
WIS	24
WIS	74
WIS	62
WIS	121
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	19
WIS	25
WIS	62
WIS	1
WIS	61
WIS	62
WIS	62
WIS	62
WIS	62
WIS	116
WIS	73
WIS	51
WIS	31
WIS	120
WIS	84
WIS	62
WIS	93
WIS	62
WIS	62
WIS	62
WIS	104
WIS	62
WIS	62
WIS	62
WIS	62
WIS	64
WIS	62
WIS	62
WIS	3
WIS	62
WIS	17
WIS	62
WIS	113
WIS	62
WIS	62
WIS	62
WIS	64
WIS	99
WIS	124
WIS	120
WIS	62
WIS	119
WIS	62
WIS	62
WIS	40
WIS	62
WIS	0
WIS	69
WIS	62
WIS	62
WIS	106
WIS	62
WIS	62
WIS	119
WIS	62
WIS	62
WIS	13
WIS	48
WIS	122
WIS	62
WIS	62
WIS	62
WIS	107
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	21
WIS	103
WIS	63
WIS	19
WIS	62
WIS	27
WIS	124
WIS	62
WIS	62
WIS	1
WIS	62
WIS	109
WIS	43
WIS	62
WIS	62
WIS	62
WIS	124
WIS	105
WIS	62
WIS	62
WIS	62
WIS	123
WIS	62
WIS	62
WIS	91
WIS	20
WIS	0
WIS	80
WIS	121
WIS	0
WIS	0
WIS	62
WIS	18
WIS	59
WIS	0
WIS	1
WIS	0
WIS	15
WIS	62
WIS	62
WIS	62
WIS	0
WIS	62
WIS	62
WIS	0
WIS	15
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	0
WIS	62
WIS	27
WIS	68
WIS	24
WIS	62
WIS	62
WIS	62
WIS	62
WIS	64
WIS	55
WIS	1
WIS	93
WIS	59
WIS	62
WIS	66
WIS	16
WIS	93
WIS	62
WIS	62
WIS	48
WIS	62
WIS	0
WIS	62
WIS	95
WIS	62
WIS	14
WIS	60
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	63
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	28
WIS	96
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	120
WIS	62
WIS	49
WIS	118
WIS	62
WIS	62
WIS	51
WIS	62
WIS	62
WIS	94
WIS	62
WIS	93
WIS	62
WIS	75
WIS	12
WIS	61
WIS	62
WIS	119
WIS	62
WIS	100
WIS	33
WIS	62
WIS	109
WIS	55
WIS	62
WIS	62
WIS	62
WIS	62
WIS	66
WIS	47
WIS	39
WIS	43
WIS	62
WIS	3
WIS	11
WIS	115
WIS	62
WIS	62
WIS	110
WIS	62
WIS	62
WIS	62
WIS	62
WIS	85
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	102
WIS	78
WIS	62
WIS	45
WIS	83
WIS	8
WIS	61
WIS	62
WIS	124
WIS	31
WIS	62
WIS	62
WIS	7
WIS	62
WIS	62
WIS	62
WIS	66
WIS	53
WIS	62
WIS	62
WIS	61
WIS	62
WIS	62
WIS	56
WIS	117
WIS	61
WIS	16
WIS	103
WIS	63
WIS	59
WIS	62
WIS	62
WIS	62
WIS	33
WIS	62
WIS	100
WIS	27
WIS	62
WIS	107
WIS	62
WIS	62
WIS	62
WIS	62
WIS	103
WIS	62
WIS	111
WIS	62
WIS	62
WIS	62
WIS	63
WIS	62
WIS	2
WIS	123
WIS	62
WIS	62
WIS	62
WIS	62
WIS	79
WIS	52
WIS	62
WIS	62
WIS	90
WIS	95
WIS	62
WIS	63
WIS	41
WIS	46
WIS	106
WIS	42
WIS	58
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	0
WIS	62
WIS	39
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	22
WIS	62
WIS	62
WIS	63
WIS	2
WIS	123
WIS	62
WIS	62
WIS	62
WIS	124
WIS	118
WIS	62
WIS	62
WIS	62
WIS	62
WIS	122
WIS	50
WIS	16
WIS	11
WIS	9
WIS	92
WIS	62
WIS	64
WIS	59
WIS	62
WIS	62
WIS	62
WIS	62
WIS	41
WIS	94
WIS	61
WIS	62
WIS	62
WIS	16
WIS	62
WIS	6
WIS	62
WIS	61
WIS	62
WIS	67
WIS	62
WIS	62
WIS	121
WIS	85
WIS	62
WIS	103
WIS	62
WIS	62
WIS	62
WIS	0
WIS	121
WIS	62
WIS	62
WIS	62
WIS	62
WIS	43
WIS	118
WIS	1
WIS	62
WIS	62
WIS	13
WIS	62
WIS	62
WIS	62
WIS	119
WIS	62
WIS	62
WIS	67
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	72
WIS	61
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	57
WIS	54
WIS	62
WIS	18
WIS	121
WIS	62
WIS	1
WIS	62
WIS	109
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	0
WIS	55
WIS	62
WIS	62
WIS	62
WIS	66
WIS	62
WIS	56
WIS	106
WIS	80
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	3
WIS	62
WIS	123
WIS	0
WIS	123
WIS	0
WIS	119
WIS	99
WIS	10
WIS	62
WIS	62
WIS	62
WIS	90
WIS	53
WIS	121
WIS	62
WIS	62
WIS	124
WIS	102
WIS	62
WIS	31
WIS	62
WIS	53
WIS	2
WIS	115
WIS	62
WIS	119
WIS	62
WIS	62
WIS	67
WIS	62
WIS	62
WIS	62
WIS	68
WIS	13
WIS	62
WIS	94
WIS	70
WIS	62
WIS	5
WIS	62
WIS	121
WIS	62
WIS	111
WIS	56
WIS	63
WIS	34
WIS	16
WIS	67
WIS	116
WIS	94
WIS	86
WIS	95
WIS	58
WIS	114
WIS	21
WIS	87
WIS	124
WIS	5
WIS	62
WIS	124
WIS	62
WIS	62
WIS	104
WIS	62
WIS	62
WIS	1
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
